"ID","장비명","시/도","시/군/구","읍/면/동","번지","상세주소","설치장소","RSRP AVG","SINR AVG","TX_PWR AVG","측정수 ","RF_Pot수","평균측정수"
"PIPS52863K","우성베스토피아관리실","부산광역시","동래구","복천동","500-1","우성베스토피아아파트기계실내","지하1층기계실문위","-91.52","10.706666666666665","7.096666666666667","1060.0","4.0","353.0"
"SIPS45362T","월드와인","부산광역시","동래구","안락동","167-12","안락뜨란채2단지뒷길206동방향","F1_사무실앞벽면","-87.134","12.17","1.0","180.0","7.0","36.0"
"SIPS00018T","동래메디컬센터1_L","부산광역시","동래구","수안동","296-3","동래고등학교에서 동래지하철역 방면 약 500m 지점 우측 도로변에 위치","B2전기실내벽면","-71.05555555555556","12.584444444444443","-10.565555555555555","14880.0","118.0","1653.0"
"SIPS06133T","용인고등학교_L","부산광역시","동래구","명장동","산103-4","오오약국에서명장1동파출소옆건물","지하1층매장입구옆벽면","-87.0","17.0","-12.0","10.0","1.0","10.0"
"SIPS06266T","명장민요사랑_L","부산광역시","동래구","명장동","57-30","안락교차로에서명장동방면으로자회전하여직진후명장정수사업소가기전GS슈퍼맞은편지하","지하1층책상뒤벽면","-71.99111111111111","16.563333333333333","-9.706666666666667","2490.0","61.0","276.0"
"PIPS45528K","다금어패럴","부산광역시","동래구","사직동","24-13","KCC스위첸2단지공사현장에서 사직북로로 사직역 방향으로 400M이동후 좌회전하여 100M이동후 우측건물","B1_작업실좌측벽면","-78.15833333333333","14.97166666666667","-4.833333333333333","250.0","21.0","41.0"
"SIPS10091K","안락1차SK아파트4동","부산광역시","동래구","안락동","472-57","원동IC에서 안락동 방면으로 200M 우측 지점","B1층공조실외벽","-81.78166666666667","6.8741666666666665","4.2475","890.0","26.0","74.0"
"PIPS60305K","베스트컴","부산광역시","동래구","사직동","157-20","사직동한성맨션맞은편건물지하","지하1층출입구우측벽","-72.33","3.33","3.0","50.0","3.0","50.0"
"PIPS45504K","자연미인","부산광역시","동래구","명륜동","65-42","4호선 수안역에서 명륜동 동래전화국방면 직진 1.5KM 직진후 좌측국제금고지하","F1_비상계단옆창고","-84.844","3.56","-1.3119999999999998","920.0","49.0","92.0"
"PIPS60656K","한국전력공사동래지점","부산광역시","동래구","안락동","451-10","안락교차로에서 안락동방면으로 가다가 본메디여성병원 맞은편 한국전력동래지점","B1층기계실벽면","-76.07124999999999","11.713750000000001","-8.08375","11330.0","88.0","1416.0"
"SIPS40324T","CQ사직주민센터","부산광역시","동래구","사직동","29-8","사직야구장에서맞은편삼정그린코아밑주민센터옆건물","B1창고안벽면","-84.22615384615385","11.853076923076921","-2.968461538461539","6760.0","28.0","520.0"
"SIPS40433T","늘봄실버요양센터2","부산광역시","동래구","명장동","556-17","명륜역에서명장동방향으로우회전하여서동상한아파트옆에위치함","3층EPS실벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"PIPS90008K","녹천탕","부산광역시","동래구","온천동","140-8","동래 허심청뒤 녹천탕","지하1층작업실벽면","-85.29625","7.058750000000001","3.09375","300.0","16.0","37.0"
"SIPS05069T","동래승풍빌딩(소스)_L","부산광역시","동래구","명륜동","505-6","지하철수안역3번출구에서명륜교차로방향으로가다300m좌측","지하1층 EPS실내 벽면","-83.92","9.616","-0.974","3490.0","74.0","349.0"
"SIPS50094W","준코","부산광역시","동래구","명륜동","569-1","동래KT지사에서명륜교차로방향으로가다부산기상청앞","4층 복도벽면","-88.4090909090909","6.0590909090909095","4.119999999999999","5210.0","76.0","473.0"
"PIPS20207K","안락뜨란체아파트2차1주차장","부산광역시","동래구","안락동","1242-0","안락로타리에서원동교방향한전가기우측편위치","지하1층주차장유수검지장치실안벽면","-83.3","10.11","-2.1119999999999997","200.0","10.0","40.0"
"PIPS40492K","대한한백산악회","부산광역시","동래구","명장동","272-3","명장초등학교에서 좌측으로 150m직진후 환경빌라옆 건물","지하1층사무실우측벽면","-74.47","12.24","-5.9175","160.0","13.0","40.0"
"PIPS40032K","해살좋은","부산광역시","동래구","명륜동","29-0","온천장입구에서시시골쪽으로30M에서우회전동래소망교회지하에위치","지하1층좌측사무실입구벽면","-88.0","7.0","0.0","20.0","2.0","10.0"
"PIPS44329K","첼로경양식","부산광역시","동래구","명륜동","533-95","지하철동래역정면골목길40M좌측","지하1층주방입구벽면","-78.1575","14.18","-4.025","1200.0","58.0","150.0"
"PIPS52731K","수향다방","부산광역시","동래구","사직동","17-36","사직1동신협블럭부근","지하1층비상구옆벽면","-66.96666666666668","23.904444444444444","-18.185555555555556","470.0","32.0","52.0"
"PIPS00055K","영상씽크공장","부산광역시","동래구","온천동","1464-21","미남로타리에서 구)부산백화점 끝나는 삼거리에서 좌회전 큰도로가 나오면 우회전 하여 좌측편에  LG25시보임 그옆이 영상씽크임","지하1층출입구좌측벽면","-83.24000000000001","10.668571428571427","-2.944285714285715","730.0","33.0","104.0"
"SIPS45121T","인솔릭골프연습장_LTE","부산광역시","동래구","온천동","503-37","명륜로터리에서U턴하면롯데백화점맞은편도로첫번째건물","지하1층 창고벽면","-74.115","11.9475","-7.3500000000000005","4570.0","58.0","1142.0"
"SIPS45363T","광혜병원_L","부산광역시","동래구","온천동","1426-7","미남교차로에서 내성교차로방향 첫번째 건널목 옆","B1_소독실안벽면","-90.383","6.781000000000001","-0.17400000000000002","860.0","31.0","86.0"
"SIPS00017T","동래종합사회복지관1_L","부산광역시","동래구","명장동","508-72","대명여고뒤편도로에서명서초교방향으로가다보면좌측","1층 남자 장애인 화장실 배관실벽면","-75.47874999999999","18.875","-1.125","110.0","10.0","13.0"
"PIPS80279K","GLG스파타운","부산광역시","동래구","온천동","1426-9","미남로타리에서 광혜병원 후문 장례식장옆 위치","지하1층주차장중앙기둥벽면","-90.62692307692308","3.976923076923077","3.2323076923076925","1590.0","62.0","122.0"
"SIPS06267T","동래유유병원_L","부산광역시","동래구","온천동","442-3","부산동래구롯데백화점뒷길원예고등학교온천동방향20M우측건물","지하3층전기실벽면","-76.71555555555557","11.87","-2.3333333333333335","380.0","23.0","42.0"
"SIPS06268T","청해횟집_L","부산광역시","동래구","명륜동","533-22","동래메가마트에서대동병원지나우회전후코너쪽","지하1층출입구옆벽면(주소533-229)","-74.33","13.77083333333333","-10.944166666666666","18140.0","123.0","1511.0"
"SIPS06485T","메가당구장_L","부산광역시","동래구","명륜동","512-10","동래역에서 안락로타리 방향으로 가다 메가마트에서 우회전하면 있음","지하1층비상계단옆벽면","-74.34125","17.845","-0.510625","560.0","34.0","35.0"
"SIPS06352T","동래커피숍_L","부산광역시","동래구","수안동","268-0","동래시장육교제일투자신탁옆건물지하","지하1층비상구쪽벽면","-72.52666666666666","14.153333333333334","-3.9166666666666665","260.0","9.0","86.0"
"SIPS10090K","안락1차SK아파트3동","부산광역시","동래구","안락동","472-57","반여동원동IC에서안락동방면으로500M부근안락1차아파트","B1층공조실quraus","-81.78166666666667","6.8741666666666665","4.2475","890.0","26.0","74.0"
"PIPS60657K","안락메디칼빌딩","부산광역시","동래구","안락동","765-1","동래봉생병원에서 안락교차로방면으로 가다가 항운병원뒷편 안락메디칼 빌딩","B1층주차장램프옆벽면","-84.79285714285713","10.605714285714285","-5.3342857142857145","290.0","25.0","41.0"
"SIPS06461T","사직독서실지하(암벽등반)_L","부산광역시","동래구","사직동","56-14","지하철사직역에서부산은행방향으로가다혜화약국옆","지하1층화장실입구벽면","-74.90625","14.04","-6.7725","800.0","28.0","100.0"
"PIPS01385K","흙커피숍","부산광역시","동래구","사직동","70-19","사직운동장맞은편건물","지하1층비상구옆오른쪽내벽","-75.61090909090909","15.714545454545457","-4.09909090909091","1390.0","62.0","126.0"
"PIPS30504K","온천세명교회","부산광역시","동래구","온천동","1467-9","동래교차로사직동방향5분이내","지하1층주방앞벽면(큰사랑교회)","-77.44125","18.93125","0.1875","440.0","24.0","55.0"
"PIPS25039K","체육시설관리사업소","부산광역시","동래구","사직동","930-0","성암미술학원에서사직운동장방향","1층주방벽면","-73.28166666666667","15.11","-6.9366666666666665","940.0","44.0","156.0"
"SIPS40567T","이카루스_L","부산광역시","동래구","사직동","137-2","사직3동부산은행맞은편블럭20m부근","지하1층비상구입구벽면","-73.53","17.75111111111111","-6.337777777777778","1200.0","49.0","133.0"
"PIPS31199K","안락교회","부산광역시","동래구","안락동","432-7","동래한전에서안락로타리방면으로가다로타리못가우회전또랑돼지국밥옆골목으로100M우측지점","지하1층펌프실벽면","-71.64636363636363","13.970909090909089","-10.618181818181817","4200.0","81.0","381.0"
"SIPS52490T","삼협공인중개사_L","부산광역시","동래구","온천동","164-66","온천장사거리에서 온천소방소 방면 중간쯤 우측 세탁소옆","위너비타1층 관리사무실","-86.444","4.196","6.206","1770.0","24.0","354.0"
"PIPS00056T","제일사_L","부산광역시","동래구","사직동","148-16","사직3동새마을금고앞골목사거리에서남쪽방향으로20M지점우측산타클로스피자지하","지하1층계단옆기둥벽면위","-87.08333333333333","18.416666666666668","2.0","60.0","5.0","20.0"
"SIPS00016T","한사랑아파트2_L","부산광역시","동래구","온천동","1360-0","미남교차로에서터널쪽으로가다가보면좌측아파트보임","101동지하주차장7~8라인벽면","-75.0","8.0","0.0","10.0","1.0","10.0"
"PIPS31811K","사직삼정그린코아2차201동CCTV(소스)","부산광역시","동래구","사직동","590-3","사직운동장에서사직초등학교방향산쪽으로직진삼정그린코아1층지나만덕방향직진150M전방좌측삼정2차아파트보임","1층주차장201동1~2라인공동구안","-80.5","19.5","-0.25","40.0","2.0","20.0"
"PIPS20208K","안민검도관","부산광역시","동래구","안락동","151-12","안락로타리에서해운대방향계속직진후안락한전지나300M전방우측편안락뜨란체아파트우회전50M전방우측","지하1층사무실안벽면","-73.78444444444443","16.04222222222222","-14.762222222222224","3440.0","68.0","382.0"
"PIPS70271K","새동래아파트전기실","부산광역시","동래구","수안동","6-1","동래경찰서맞은편새동래아파트","라동앞 주차장쪽 지하기계실","-86.95500000000001","8.175","4.225","800.0","30.0","50.0"
"PIPS40031K","새한센시빌아파트102동주차장","부산광역시","동래구","수안동","11-24","교육대학에서동래경찰서방향세병교지나좌측에위치","지하1층발전기실입구위벽면","-73.81166666666667","13.996666666666664","-8.015833333333333","3280.0","106.0","273.0"
"PIPS51860K","퀸까페","부산광역시","동래구","온천동","750-94","온천동롯데백화점에서동래방향두번째골목진입후우측70M부근(째즈까페)","지하1층주방옆벽면","-84.12727272727273","6.403636363636363","7.381818181818181","1220.0","37.0","110.0"
"SIPS05393T","금정커피숍_L","부산광역시","동래구","명륜동","638-19","동래우체국정문우측편건물지하","지하1층화장실입구좌측벽면","-78.49833333333333","12.885","-2.169166666666667","2970.0","96.0","247.0"
"SIPS05260T","쁘띠쁘아어린이집-1_L","부산광역시","동래구","온천동","1657-7","온천중학교에서 동부현대아파트 방향으로 500M부근","어린이집지하1층계단옆EPS실벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS45255T","KT동래지사_LTE","부산광역시","동래구","명륜동","386-0","내성교차로지나서동래교차로좌회전후동래구청방향직진우측KT전화국","지하1층 AD실 옆 EPS실내","-69.36384615384615","23.666923076923077","-9.422307692307694","3110.0","104.0","239.0"
"SIPS45364T","온사랑병원B1_공용_SKT","부산광역시","동래구","온천동","198-11","동래롯데백화점교차로 전자공고방면좌회전1KM직진후좌회전후우측에위치","B1_식당앞탈의실내벽면","-80.07727272727271","7.817272727272728","-0.35090909090909067","1190.0","52.0","108.0"
"SIPS00210K","금강국민호텔","부산광역시","동래구","온천동","산1-4","동래동물원후문쪽에서금강공원방향으로500m부근건물","1층기계실내벽면","-87.5","19.0","6.0","20.0","1.0","20.0"
"SIPS45340T","전통무속놀이쉼터","부산광역시","동래구","온천동","1377-9","온천반도보라스카이뷰에서온천3동어린이집골목부산은행가기전좌측20M앞","B1_주방우측벽면","-81.678","11.708","2.2199999999999998","190.0","15.0","38.0"
"PIPS52401K","터울림","부산광역시","동래구","안락동","426-36","안락교차로에서명장방향우측네번째블록","지하1층카운터위벽면","-75.186","16.086","-9.964","2780.0","71.0","278.0"
"SIPS06155T","새한센시빌아파트101동주차장_L","부산광역시","동래구","수안동","11-24","교육대학에서동래경찰서방향세병교지나좌측에위치","지하1층전기실입구옆벽면","-73.81166666666667","13.996666666666664","-8.015833333333333","3280.0","106.0","273.0"
"SIPS45279T","녹원커피숍_LTE","부산광역시","동래구","수안동","3-7","동래경찰서맞은편부산은행골목길안7M부근","B1층비상계단벽면","-84.47000000000001","9.02909090909091","0.6518181818181819","510.0","36.0","46.0"
"PIPS60654K","불이빌딩지하","부산광역시","동래구","온천동","154-30","혜원빌딩에서 온천장역 방면으로 50m전방 좌측 불이빙딩","B2층기계씰벽면","-77.94375","2.4575","1.6324999999999998","1840.0","66.0","230.0"
"SIPS45012W","황전요양원","부산광역시","동래구","온천동","1737-0","유니테크에서 만덕1터널지나 황전요양원","B1범프실","0.0","0.0","0.0","0.0","0.0","0.0"
"PIPS45506K","재영테크","부산광역시","동래구","명장동","610-25","원동IC에서 동래방면안락뜨란채사거리직진 500M국민으행에서 우회전후 400M직진후 명장도서관 방면 우회전 후 60M 직진후 좌측 여미마미용실 지하","B1_후문계단입구","-72.94","20.222","-9.28","530.0","10.0","106.0"
"PIPS46062K","동래럭키아파트관리실","부산광역시","동래구","온천동","707-0","동래롯데백화점에서동래지하철방향으로가다가주유소에서우회전후좌측편","지하1층관리실방송함뒤벽면","-97.75","-1.5416666666666667","9.958333333333334","130.0","9.0","21.0"
"SIPS40455T","금오에코팰리스","부산광역시","동래구","온천동","444-73","동래롯데백화점에서아름병원지나100M앞좌회전50M우측건물","지하1층유수장치실안벽면","-78.80909090909091","13.945454545454544","-3.088181818181818","1050.0","47.0","95.0"
"PIPS31087K","청해횟집","부산광역시","동래구","명륜동","533-22","동래메가마트에서대동병원지나우회전후코너쪽","지하1층출입구옆벽면(주소533-229)","-74.33","13.77083333333333","-10.944166666666666","18140.0","123.0","1511.0"
"PIPS00055T","동래교육청_L","부산광역시","동래구","복천동","72-8","동래고등학교뒤에서동래시장쪽으로1Km전방우측골목안에동래교육청","지하1층기계실내벽","-91.5","9.666666666666666","-6.666666666666667","50.0","4.0","16.0"
"SIPS45014K","온천1차SK뷰","부산광역시","동래구","온천동","758-12","명륜동 롯데백화점 주차장 지나 100직진후 우측 아파트","B2 D7번 기둥뒤벽면","-88.61","6.75","1.0","80.0","8.0","26.0"
"SIPS05285T","산청빌딩_L","부산광역시","동래구","안락동","151-10","안락로타리에서해운대방향한전지나200M우회전안락뜨란체아파트104동우회전100앞우측인터치과뒤골목5M지점","지하1층E/V실옆벽면","-75.69500000000001","15.238333333333335","-11.606666666666667","2770.0","45.0","461.0"
"PIPS00057T","우리사_L","부산광역시","동래구","안락동","430-8","안락노타리에서 충렬사방향 서원시장 내 원불교 안락교담 앞 위치","지하1층비상계단옆벽면","-73.33","18.67","0.0","30.0","1.0","30.0"
"SIPS23008K","동부산아이존빌아파트","부산광역시","동래구","안락동","598-0","안락로타리에서해운대방향1km지점한전맞은편에서철길건너서150m지점","지하1층진입로앞기둥벽면","-86.98","6.507499999999999","4.34375","180.0","11.0","22.0"
"SIPS05261T","함께하는교회_L","부산광역시","동래구","안락동","420-8","안락로타리에서 명장동방면 안락한의원 맞은편 함께하는교회","지하1층예배실벽면","-74.84","12.6975","-7.297499999999999","3220.0","51.0","805.0"
"PIPS40030K","새한센시빌아파트101동주차장","부산광역시","동래구","수안동","11-24","교육대학에서동래경찰서방향세병교지나좌측에위치","지하1층전기실입구옆벽면","-73.81166666666667","13.996666666666664","-8.015833333333333","3280.0","106.0","273.0"
"SIPS40892T","VIP솜사탕","부산광역시","동래구","온천동","213-0","온천장사거리에서식물원방면(구)온천극장앞삼거리에서우회전10M지점","2층EPS실내벽면","-73.344","10.974","-3.364","710.0","37.0","71.0"
"SIPS45365T","발리포장타운_L","부산광역시","동래구","명장동","29-126","지하철4호선명장역에서 충렬사역 방향으로 110M직진후 아이포유안경원우측에 위치","B1_무대옆커튼뒤벽면","-86.27857142857142","5.111428571428571","3.608571428571428","2390.0","66.0","341.0"
"SIPS45450T","낙민동_잔비어마트","부산광역시","동래구","낙민동","198-14","수안역에서 안락교차로 방향으로 700M직진후 우측지점","B1_비상구출입구좌측벽면","-91.26333333333334","16.596666666666668","-3.03","1800.0","13.0","600.0"
"SIPS45341T","아시아드장례식장_공용_SKT","부산광역시","동래구","사직동","115-1","지하철3호선사직역2번출구300M직진후종합운동장교차로좌회전300M직진후우측편위치","B1_펌프실벽면","-72.25625","18.03625","-0.2875","240.0","10.0","30.0"
"SIPS45123W","수영하수처리장기계실2","부산광역시","동래구","안락동","1108-0","토곡사거리에서안락뜨란채방향아파트가기전도시고속도로방면우회전도시고속도로램프진입전우측건물","지하1층램프앞좌측벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS06265T","온천중앙교회_L","부산광역시","동래구","온천동","123-0","온천동온천극장일방통행끝지점삼거리에서우회전식물원방향으로50M지점좌측편","지하1층찬양대실안벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS06592T","만포장횟집_L","부산광역시","동래구","수안동","447-1","동래시장입구방향일방길에서첫번째골목우측안5M부근","1층여자화장실앞창고벽면(대림횟집)","-85.18571428571428","8.86857142857143","4.167142857142857","270.0","19.0","38.0"
"PIPS45505K","명륜동단체급식소지하","부산광역시","동래구","명륜동","355-0","지하철4호선수안역에서 동래구청방면 구청앞 ","B1_출입구옆벽면","-92.75","6.375","7.5","70.0","5.0","17.0"
"SIPS40432T","늘봄실버요양센터1","부산광역시","동래구","명장동","556-17","명륜역에서명장동방향으로우회전하여서동상한아파트옆에위치함","3층EPS실벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS40323T","CQ사직사회복지관","부산광역시","동래구","사직동","29-8","사직야구장에서맞은편삼정그린코아밑주민센터옆건물","B1전기실안벽면","-84.22615384615385","11.853076923076921","-2.968461538461539","6760.0","28.0","520.0"
"SIPS00014T","화신동영APT상가_L","부산광역시","동래구","온천동","1682-0","달북초등학교에서 보탑사 방면으로 올라가다가 온천중학교 지나서 우측편 화신동영 아파트 상가지하 골프연습장","B2 클럽 갤러리 안 비상구 앞 벽면","-72.0","17.0","-2.3333333333333335","30.0","3.0","10.0"
"SIPS05484T","온천세명교회_L","부산광역시","동래구","온천동","1467-9","동래교차로사직동방향5분이내","지하1층주방앞벽면","-77.44125","18.93125","0.1875","440.0","24.0","55.0"
"SIPS05351T","우성베스토피아관리실_L","부산광역시","동래구","복천동","500-1","우성베스토피아아파트기계실내","지하1층기계실문위","-91.52","10.706666666666665","7.096666666666667","1060.0","4.0","353.0"
"SIPS62007T","이시봉왕족발_L","부산광역시","동래구","명륜동","569-1","지하철 1호선 동래역 하차후 동래메가마트 방면 안양해물탕건물 옆","지하1층주방옆벽면","-89.01727272727273","5.573636363636364","4.283636363636363","4430.0","76.0","402.0"
"PIPS45196K","명륜센트럴파크1차(소스1)","부산광역시","동래구","명륜동","756-0","시싯골사거리에서동래경찰서방향700M좌측","101동B2 E/V좌측벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"PIPS31902K","르메이에르동래타운CCTV(소스)","부산광역시","동래구","온천동","152-18","부산광역시 동래구 온천동 허심청온천옆","지하2층휀실3번안","-75.17750000000001","9.752500000000001","-9.37625","3100.0","75.0","387.0"
"SIPS45342T","반도포장센타_L","부산광역시","동래구","온천동","189-3","금강공원입구교차로앞반도아파트입구우측건물지하","B1_에어컨앞천정점검구안벽면","-76.08571428571429","7.085714285714286","-2.94","200.0","16.0","28.0"
"PIPS00807K","혜원포장타운","부산광역시","동래구","안락동","420-12","안락로타리에서 서동방향으로 들어와 첫번째 신호등에서 좌측도로변 슈퍼마켓옆 건물지하임","지하1층창고벽면(세원포장타운)","-79.00833333333334","8.796666666666665","-2.541666666666667","3650.0","63.0","608.0"
"SIPS45100T","CQ동래구청본관지하_LTE","부산광역시","동래구","복천동","381-0","명륜동지하철역에LG25시옆건물","1층 남자화장실 좌측으로 내려가 기계실앞 우측벽면","-67.54571428571428","16.295714285714286","-8.697142857142858","580.0","35.0","82.0"
"SIPS45124W","동양스포츠","부산광역시","동래구","수안동","325-4","동래시장입구힘찬병원건너편건물(3F)","지하1층주방내벽면","-75.15444444444444","13.812222222222223","-6.274444444444445","10620.0","77.0","1180.0"
"PIPS80298K","심불사","부산광역시","동래구","사직동","64-17","사직운동장앞사거리에서 미남로타리방향24시패밀리 골목","지하1층비상계단입구벽면","-78.7825","14.535","-3.4925","2430.0","56.0","303.0"
"SIPS52605T","밀양할매돼지국밥_L","부산광역시","동래구","온천동","474-14","동래롯데백화점우측길로세블럭지나세븐일레븐안길","1층주방옆홀벽면","-77.705","6.038333333333334","-0.0216666666666665","1870.0","51.0","311.0"
"SIPS06489T","로망스모텔_L","부산광역시","동래구","수안동","299-0","아세아외국어학원에서김영진외과의원옆건물","1층세탁실벽면","-73.34333333333335","9.386666666666665","-8.11","8520.0","50.0","2840.0"
"SIPS06222T","쁘띠쁘아유치원2_L","부산광역시","동래구","온천동","1657-7","달북초등학교에서 보탑사방면으로 우회전후 보탑사방면 좌회전후 우측편 쁘띠브아 유치원","어린이집3층계단비트실안","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS06113T","안락1차SK아파트1동-2_L","부산광역시","동래구","안락동","472-57","안락동맥도날드맞은편안락SKAPT 116동B2","지하3층중앙계단실옆벽면","-81.78166666666667","6.8741666666666665","4.2475","890.0","26.0","74.0"
"SIPS06114T","낙민제일맨션_L","부산광역시","동래구","낙민동","186-13","금호파이프공사에서명진맨션옆건물","B1층 1,2라인 외벽","-82.48666666666666","13.1","5.923333333333335","830.0","7.0","276.0"
"SIPS06355T","모던전자_L","부산광역시","동래구","온천동","1465-7","온천3동파크별장에서좌측첫번째블럭진입후20M좌측","지하1층에어컨옆벽면","-74.22","16.78888888888889","-5.2","1220.0","63.0","135.0"
"SIPS06247T","수안탕_L","부산광역시","동래구","수안동","453-0","동래시장에서등기소방향으로좌측안길우측","2층남탕좌측벽면","-85.32875","8.4125","3.615","390.0","28.0","48.0"
"SIPS06138T","온천제일교회_L","부산광역시","동래구","온천동","84-23","부산대학교에서 온천장방면 직진 천일호텔 맞은편 삼성한의원에서 우회전 500m 전방 우측편","지하1층주차출입구옆벽면","-79.0","6.75","4.75","50.0","5.0","12.0"
"SIPS40344T","아름병원본관","부산광역시","동래구","온천동","473-1","거제리에서온천장방향명륜동롯데백화점맞은편건물병원","6층EPS실내벽면","-79.96285714285715","3.1385714285714283","-5.718571428571429","1460.0","46.0","208.0"
"SIPS40453T","헤라바","부산광역시","동래구","안락동","468-52","안락SK아파트에서안락여중방향사거리에서안경나라맞은편골목","지하1층화장실좌측벽면","-73.64","17.39","-2.205","910.0","49.0","113.0"
"SIPS40102T","선경아파트SK훼밀리마트_L","부산광역시","동래구","안락동","472-57","안락SK아파트입구상가지하에위치","지하1층주차장벽면","-78.487","9.498999999999999","-0.33299999999999985","280.0","19.0","28.0"
"SIPS05352T","우성베스트피아영선과_L","부산광역시","동래구","복천동","500-1","복천의원에서시민도서관옆건물","107동 3~5라인 B1층 냉장고좌측벽면","-91.52","10.706666666666665","7.096666666666667","1060.0","4.0","353.0"
"SIPS62008T","해오름탁구장_L","부산광역시","동래구","명륜동","681-16","부산광역시 동래구 명륜동 681-16","지하탁구장벽면","-86.48230769230769","2.988461538461538","4.8500000000000005","6950.0","83.0","534.0"
"SIPS30102W","온천삼정그린코아102동","부산광역시","동래구","온천동","1654-0","동래만덕1터널지나서사직동방향으로직진하여온천여중끼고우회전약300M직진하면좌측에위치","지하2층재활용장계단실옆벽면","-89.16","8.84","-3.4","110.0","7.0","22.0"
"SIPS25009K","낙민한신아파트","부산광역시","동래구","낙민동","93-1","동진강업에서원진철강앞건물","B2층휀룸벽면","-86.2990909090909","9.138181818181819","-0.3109090909090911","530.0","23.0","48.0"
"SIPS45101T","제일사_LTE","부산광역시","동래구","사직동","148-16","사직3동새마을금고앞골목사거리에서남쪽방향으로20M지점우측산타클로스피자지하","지하1층계단옆기둥벽면위","-87.08333333333333","18.416666666666668","2.0","60.0","5.0","20.0"
"SIPS00013K","온천파크오피스텔","부산광역시","동래구","온천동","208-2","금강공원입구 삼거리에서 우체국방향 우체국 맞은편 위치함","지하2층보일러실안벽면","-80.73222222222222","10.232222222222223","-0.5555555555555556","730.0","46.0","81.0"
"SIPS45101W","부산맹학교기계실","부산광역시","동래구","명장동","267-1","안락로타리에서금사,반송쪽으로1KM직진후좌측학산중,고쪽으로오르막300M우측건물","B1본관건물지하1층기계실안우측벽면","0.0","0.0","0.0","0.0","0.0","0.0"
"SIPS52519T","진광스크린_L","부산광역시","동래구","사직동","122-1","대선사거리에서반도보라스카이뷰방향으로100M부근부산은행골목  30M지점 OK수퍼지하","지하1층화장실옆벽면","-78.5","10.875","5.0","50.0","5.0","12.0"
"SIPS06357T","동래경찰서청서_L","부산광역시","동래구","수안동","158-1","동래매가마트에서동래시장방면으로가다가동래로타리에서교대방면으로우회전하여200미터지점좌측편","지하1층엘리베이터우측EPS실안벽면(키수령은 6층 경리실)","-76.65307692307694","11.951538461538462","-2.45","4370.0","100.0","336.0"
"SIPS06466T","동보스카이힐_L","부산광역시","동래구","온천동","425-10","명륜동역에서 부산전자공고방면 유락삼거리 인근 동보스카이힐","지하1층전기실","-74.494","8.725999999999999","-8.824000000000002","1240.0","29.0","248.0"
"SIPS06599T","온천대가하이츠아파트_L","부산광역시","동래구","온천동","1468-6","구부산백화점자리 지나 좌회전 한아름예식장에서 우회전 바로 좌회전해서 세번째 사거리 우회전하면 미남초등학교 옆건물","지하1층환기구옆벽면","-84.206","11.737","0.75","260.0","21.0","26.0"
"SIPS45367T","Z1타워1","부산광역시","동래구","온천동","1422-23","미남교차로사직동방면 첫번째 교차로 유턴후 100M우회전 좌측에 위치","F10_E/V왼편비트실","-81.20714285714287","8.20142857142857","-5.927142857142856","600.0","32.0","85.0"
"PIPS45085W","스카이방방","부산광역시","동래구","명륜동","696-25","동래명륜역에서동래구청방향으로가다쌍용예가아파트뒤한신아파트와청마아파트중간지점","B1출입구우측벽면","-80.21428571428571","17.178571428571427","1.6428571428571428","220.0","13.0","31.0"
"SIPS06115T","온천교회신관_L","부산광역시","동래구","온천동","436-8","동래관광호텔맞은편4층건물","지하1층기계실벽면","-77.0","19.0","0.0","10.0","1.0","10.0"
"SIPS06441T","천일온천호텔_L","부산광역시","동래구","온천동","142-0","동래온천장허심청사거리에서허심청뒷골목리차드호텔옆","지하1층주차장출입구벽면","-77.97571428571429","4.9399999999999995","-0.4728571428571429","410.0","29.0","58.0"
"SIPS06683T","동영아파트1동주차장_L","부산광역시","동래구","온천동","1459-5","신현대탕에서동성종합화장품옆건물","지하1층기계실옆벽면","-75.07444444444445","19.24","-2.111111111111111","190.0","14.0","21.0"
"PIPS30508K","로터리커피숍","부산광역시","동래구","온천동","1423-2","만덕2터널에서나와미남로타리에서1시방향길가위치","지하1층비상구옆벽면","-85.07777777777777","6.204444444444444","-4.462222222222222","490.0","26.0","54.0"
"SIPS21819T","탁구협회205호감리단장실_L","부산광역시","동래구","사직동","930-0","명서초등학교우측편도로100M이상진행후좌측위치","1층사무실벽면","-73.28166666666667","15.11","-6.9366666666666665","940.0","44.0","156.0"
"SIPS40127T","대명비지니스_L","부산광역시","동래구","온천동","137-5","허심창온천탕맞은편 미니스톱편의점좌측편 대명비지니스","지상2층주방내벽면","-78.578","10.550999999999998","-1.984","2780.0","72.0","278.0"
"SIPS40369T","9월모텔_L","부산광역시","동래구","온천동","444-47","동래롯데백화점에서컴퓨터도매상가방향아름병원뒷편건물","6층E/V옆창고안벽면","-79.24000000000001","13.012142857142857","-0.17857142857142858","780.0","41.0","55.0"
